village,visit,date_set,trap_night,grid_number,line_number,trap_number,bait_type,habitat,trap_land_type,lat_degree,lat_dec,lon_degree,lon_dec,elevation,trap_uid,empty_morning,bait_present,trap_sprung,rodent_trapped,rodent_id,weather,...23
seilama,1,2020-12-07T00:00:00Z,3,3,1,102,fish,harvested_dry_rice_farm,"hillside, edge",8,7.435,11,11.658,867,seilama_1_3_3_102,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,1,103,fish,harvested_dry_rice_farm,"hillside, edge",8,7.44,11,11.662,870,seilama_1_3_3_103,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,1,104,fish,harvested_dry_rice_farm,"hillside, edge",8,7.443,11,11.662,871,seilama_1_3_3_104,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,1,105,fish,harvested_dry_rice_farm,"hillside, edge",8,7.446,11,11.66,875,seilama_1_3_3_105,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,2,106,fish,harvested_dry_rice_farm,"thick_bush, edge",8,7.427,11,11.662,871,seilama_1_3_3_106,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,2,107,fish,harvested_dry_rice_farm,open,8,7.429,11,11.663,872,seilama_1_3_3_107,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,2,108,fish,harvested_dry_rice_farm,"thick_bush, fallen_log",8,7.434,11,11.664,873,seilama_1_3_3_108,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,2,109,fish,harvested_dry_rice_farm,open,8,7.438,11,11.666,872,seilama_1_3_3_109,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,2,110,fish,harvested_dry_rice_farm,thick_bush,8,7.442,11,11.668,871,seilama_1_3_3_110,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,2,111,fish,harvested_dry_rice_farm,low_shrubs,8,7.444,11,11.669,871,seilama_1_3_3_111,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,2,112,fish,harvested_dry_rice_farm,"clearing, fallen_log",8,7.447,11,11.67,871,seilama_1_3_3_112,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,3,114,fish,harvested_dry_rice_farm,"low_bush, fallen_log",8,7.429,11,11.665,868,seilama_1_3_3_114,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,3,113,fish,harvested_dry_rice_farm,"low_shrubs, edge",8,7.427,11,11.665,866,seilama_1_3_3_113,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,3,115,fish,harvested_dry_rice_farm,low_shrubs,8,7.434,11,11.668,869,seilama_1_3_3_115,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,3,116,fish,harvested_dry_rice_farm,by_cassava_plant,8,7.437,11,11.67,871,seilama_1_3_3_116,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,3,117,fish,harvested_dry_rice_farm,low_shrubs,8,7.44,11,11.67,871,seilama_1_3_3_117,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,3,118,fish,harvested_dry_rice_farm,by_cassava_plant,8,7.444,11,11.673,872,seilama_1_3_3_118,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,3,119,fish,harvested_dry_rice_farm,bush,8,7.448,11,11.673,871,seilama_1_3_3_119,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,4,120,fish,harvested_dry_rice_farm,"bush, edge",8,7.428,11,11.672,867,seilama_1_3_3_120,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,4,121,fish,harvested_dry_rice_farm,bush,8,7.43,11,11.673,867,seilama_1_3_3_121,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,4,122,fish,harvested_dry_rice_farm,low_shrubs,8,7.433,11,11.675,866,seilama_1_3_3_122,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,4,123,fish,harvested_dry_rice_farm,low_shrubs,8,7.436,11,11.676,867,seilama_1_3_3_123,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,4,124,fish,harvested_dry_rice_farm,fallen_log,8,7.439,11,11.678,868,seilama_1_3_3_124,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,4,125,fish,harvested_dry_rice_farm,by_farmhouse,8,7.442,11,11.676,870,seilama_1_3_3_125,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,4,126,fish,harvested_dry_rice_farm,by_farmhouse,8,7.446,11,11.676,871,seilama_1_3_3_126,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,5,127,fish,harvested_dry_rice_farm,"bush, edge",8,7.433,11,11.676,867,seilama_1_3_3_127,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,5,128,fish,harvested_dry_rice_farm,bush,8,7.434,11,11.679,868,seilama_1_3_3_128,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,5,129,fish,harvested_dry_rice_farm,bush,8,7.436,11,11.68,868,seilama_1_3_3_129,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,5,130,fish,harvested_dry_rice_farm,low_shrubs,8,7.44,11,11.681,869,seilama_1_3_3_130,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,5,131,fish,harvested_dry_rice_farm,thick_bush,8,7.443,11,11.682,869,seilama_1_3_3_131,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,5,132,fish,harvested_dry_rice_farm,low_shrubs,8,7.445,11,11.681,869,seilama_1_3_3_132,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,5,133,fish,harvested_dry_rice_farm,fallen_log,8,7.449,11,11.679,871,seilama_1_3_3_133,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,6,141,fish,harvested_dry_rice_farm,"thick_bush, edge",8,7.452,11,11.686,869,seilama_1_3_3_141,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,6,142,fish,harvested_dry_rice_farm,low_bush,8,7.454,11,11.686,870,seilama_1_3_3_142,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,6,143,fish,harvested_dry_rice_farm,by_burnt_tree,8,7.458,11,11.681,869,seilama_1_3_3_143,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,6,144,fish,harvested_dry_rice_farm,fallen_log,8,7.461,11,11.679,869,seilama_1_3_3_144,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,6,145,fish,harvested_dry_rice_farm,low_bush,8,7.464,11,11.676,868,seilama_1_3_3_145,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,6,146,fish,harvested_dry_rice_farm,open,8,7.465,11,11.675,868,seilama_1_3_3_146,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,6,147,fish,harvested_dry_rice_farm,edge,8,7.467,11,11.672,867,seilama_1_3_3_147,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,7,138,fish,harvested_dry_rice_farm,"thick_bush, edge",8,7.443,11,11.685,869,seilama_1_3_3_138,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,7,139,fish,harvested_dry_rice_farm,open,8,7.445,11,11.684,870,seilama_1_3_3_139,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,7,140,fish,harvested_dry_rice_farm,open,8,7.448,11,11.685,869,seilama_1_3_3_140,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,7,134,fish,harvested_dry_rice_farm,farmhouse,8,7.445,11,11.676,870,seilama_1_3_3_134,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,7,135,fish,harvested_dry_rice_farm,farmhouse,8,7.446,11,11.675,870,seilama_1_3_3_135,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,7,136,fish,harvested_dry_rice_farm,farmhouse,8,7.447,11,11.678,870,seilama_1_3_3_136,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,3,7,137,fish,harvested_dry_rice_farm,farmhouse,8,7.445,11,11.677,870,seilama_1_3_3_137,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,1,148,fish,cassava_plantation,"thick_bush, edge, marsh",8,7.245,11,11.661,843,seilama_1_3_4_148,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,1,149,fish,cassava_plantation,thick_bush,8,7.247,11,11.661,867,seilama_1_3_4_149,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,1,150,fish,cassava_plantation,thick_bush,8,7.246,11,11.663,870,seilama_1_3_4_150,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,1,151,fish,cassava_plantation,thick_bush,8,7.246,11,11.665,873,seilama_1_3_4_151,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,1,152,fish,cassava_plantation,thick_bush,8,7.248,11,11.669,875,seilama_1_3_4_152,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,1,153,fish,cassava_plantation,thick_bush,8,7.248,11,11.672,878,seilama_1_3_4_153,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,1,154,fish,cassava_plantation,thick_bush,8,7.25,11,11.677,882,seilama_1_3_4_154,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,2,155,fish,cassava_plantation,"thick_bush, edge, marsh",8,7.244,11,11.658,869,seilama_1_3_4_155,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,2,156,fish,cassava_plantation,low_bush,8,7.241,11,11.66,870,seilama_1_3_4_156,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,2,157,fish,cassava_plantation,low_bush,8,7.24,11,11.663,872,seilama_1_3_4_157,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,2,158,fish,cassava_plantation,"low_bush, by_cassava_plant",8,7.237,11,11.666,875,seilama_1_3_4_158,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,2,159,fish,cassava_plantation,"low_bush, by_cassava_plant",8,7.236,11,11.67,880,seilama_1_3_4_159,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,2,160,fish,cassava_plantation,"low_bush, by_cassava_plant",8,7.255,11,11.673,882,seilama_1_3_4_160,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,2,161,fish,cassava_plantation,thick_bush,8,7.234,11,11.678,883,seilama_1_3_4_161,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,3,162,fish,cassava_plantation,"thick_bush, edge, marsh",8,7.239,11,11.654,868,seilama_1_3_4_162,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,3,163,fish,cassava_plantation,by_cassava_plant,8,7.237,11,11.655,871,seilama_1_3_4_163,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,3,164,fish,cassava_plantation,by_cassava_plant,8,7.235,11,11.658,871,seilama_1_3_4_164,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,3,165,fish,cassava_plantation,by_cassava_plant,8,7.234,11,11.659,873,seilama_1_3_4_165,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,3,166,fish,cassava_plantation,by_cassava_plant,8,7.234,11,11.664,875,seilama_1_3_4_166,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,3,167,fish,cassava_plantation,thick_bush,8,7.231,11,11.666,879,seilama_1_3_4_167,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,3,168,fish,cassava_plantation,thick_bush,8,7.23,11,11.669,879,seilama_1_3_4_168,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,4,169,fish,cassava_plantation,"low_bush, edge, marsh",8,7.236,11,11.651,866,seilama_1_3_4_169,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,4,170,fish,cassava_plantation,low_bush,8,7.235,11,11.653,868,seilama_1_3_4_170,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,4,171,fish,cassava_plantation,by_cassava_plant,8,7.233,11,11.656,870,seilama_1_3_4_171,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,4,172,fish,cassava_plantation,by_cassava_plant,8,7.228,11,11.657,871,seilama_1_3_4_172,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,4,173,fish,cassava_plantation,"thick_bush, edge",8,7.227,11,11.663,872,seilama_1_3_4_173,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,4,174,fish,cassava_plantation,"thick_bush, edge",8,7.225,11,11.665,871,seilama_1_3_4_174,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,4,175,fish,cassava_plantation,thick_bush,8,7.226,11,11.67,871,seilama_1_3_4_175,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,5,176,fish,cassava_plantation,"by_fallen_log, by_path, edge, marsh",8,7.234,11,11.651,865,seilama_1_3_4_176,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,5,177,fish,cassava_plantation,by_cassava_plant,8,7.232,11,11.653,866,seilama_1_3_4_177,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,5,178,fish,cassava_plantation,by_cassava_plant,8,7.23,11,11.654,867,seilama_1_3_4_178,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,5,179,fish,cassava_plantation,open,8,7.228,11,11.656,869,seilama_1_3_4_179,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,5,180,fish,cassava_plantation,open,8,7.227,11,11.659,870,seilama_1_3_4_180,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,5,181,fish,cassava_plantation,thick_bush,8,7.225,11,11.663,871,seilama_1_3_4_181,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,5,182,fish,cassava_plantation,thick_bush,8,7.224,11,11.667,868,seilama_1_3_4_182,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,6,183,fish,cassava_plantation,"rice_field, edge, marsh",8,7.23,11,11.652,865,seilama_1_3_4_183,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,6,184,fish,cassava_plantation,"rice_field, edge, marsh",8,7.227,11,11.651,868,seilama_1_3_4_184,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,6,185,fish,cassava_plantation,thick_bush,8,7.226,11,11.655,865,seilama_1_3_4_185,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,6,186,fish,cassava_plantation,by_cassava_plant,8,7.223,11,11.658,868,seilama_1_3_4_186,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,6,187,fish,cassava_plantation,thick_bush,8,7.222,11,11.662,867,seilama_1_3_4_187,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,6,188,fish,cassava_plantation,thick_bush,8,7.221,11,11.666,865,seilama_1_3_4_188,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,6,189,fish,cassava_plantation,thick_bush,8,7.22,11,11.669,867,seilama_1_3_4_189,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,7,191,fish,cassava_plantation,"thick_bush, marsh, edge",8,7.243,11,11.628,867,seilama_1_3_4_191,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,7,192,fish,cassava_plantation,"thick_bush, marsh, edge",8,7.245,11,11.627,868,seilama_1_3_4_192,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,7,193,fish,cassava_plantation,"thick_bush, marsh, edge",8,7.247,11,11.623,875,seilama_1_3_4_193,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,7,194,fish,cassava_plantation,"low_bush, by_path",8,7.251,11,11.622,867,seilama_1_3_4_194,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,7,195,fish,cassava_plantation,"low_bush, edge, marsh",8,7.253,11,11.62,867,seilama_1_3_4_195,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,7,196,fish,cassava_plantation,low_bush,8,7.254,11,11.618,867,seilama_1_3_4_196,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,4,7,197,fish,cassava_plantation,"rice_field, edge, marsh",8,7.258,11,11.619,869,seilama_1_3_4_197,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,1,198,fish,forest_fallow,"edge, thick_bush",8,7.425,11,11.885,929,seilama_1_3_5_198,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,1,199,fish,forest_fallow,low_bush,8,7.424,11,11.881,927,seilama_1_3_5_199,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,1,200,fish,forest_fallow,by_tree,8,7.422,11,11.879,925,seilama_1_3_5_200,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,1,201,fish,forest_fallow,leaf_litter,8,7.42,11,11.879,922,seilama_1_3_5_201,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,1,202,fish,forest_fallow,leaf_litter,8,7.416,11,11.876,921,seilama_1_3_5_202,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,1,203,fish,forest_fallow,by_tree,8,7.414,11,11.873,919,seilama_1_3_5_203,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,1,204,fish,forest_fallow,leaf_litter,8,7.412,11,11.872,915,seilama_1_3_5_204,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,2,205,fish,forest_fallow,"by_tree, edge",8,7.428,11,11.884,927,seilama_1_3_5_205,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,2,206,fish,forest_fallow,by_tree,8,7.427,11,11.881,922,seilama_1_3_5_206,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,2,207,fish,forest_fallow,by_tree,8,7.423,11,11.88,918,seilama_1_3_5_207,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,2,208,fish,forest_fallow,leaf_litter,8,7.42,11,11.879,916,seilama_1_3_5_208,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,2,209,fish,forest_fallow,leaf_litter,8,7.418,11,11.874,914,seilama_1_3_5_209,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,2,210,fish,forest_fallow,leaf_litter,8,7.415,11,11.873,912,seilama_1_3_5_210,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,2,211,fish,forest_fallow,by_tree,8,7.413,11,11.871,910,seilama_1_3_5_211,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,3,212,fish,forest_fallow,"by_tree, edge",8,7.426,11,11.88,922,seilama_1_3_5_212,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,3,213,fish,forest_fallow,leaf_litter,8,7.425,11,11.878,921,seilama_1_3_5_213,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,3,214,fish,forest_fallow,by_tree,8,7.425,11,11.874,919,seilama_1_3_5_214,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,3,215,fish,forest_fallow,by_tree,8,7.422,11,11.877,918,seilama_1_3_5_215,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,3,216,fish,forest_fallow,by_tree,8,7.419,11,11.87,916,seilama_1_3_5_216,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,3,217,fish,forest_fallow,by_tree,8,7.421,11,11.866,914,seilama_1_3_5_217,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,3,218,fish,forest_fallow,by_ant_hill,8,7.42,11,11.864,911,seilama_1_3_5_218,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,4,219,fish,forest_fallow,"thick_bush, edge",8,7.43,11,11.875,927,seilama_1_3_5_219,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,4,220,fish,forest_fallow,leaf_litter,8,7.428,11,11.874,923,seilama_1_3_5_220,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,4,221,fish,forest_fallow,leaf_litter,8,7.428,11,11.873,919,seilama_1_3_5_221,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,4,222,fish,forest_fallow,by_tree,8,7.427,11,11.865,915,seilama_1_3_5_222,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,4,223,fish,forest_fallow,leaf_litter,8,7.425,11,11.865,912,seilama_1_3_5_223,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,4,224,fish,forest_fallow,leaf_litter,8,7.423,11,11.86,914,seilama_1_3_5_224,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,4,225,fish,forest_fallow,leaf_litter,8,7.422,11,11.859,915,seilama_1_3_5_225,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,5,226,fish,forest_fallow,thick_bush,8,7.437,11,11.873,929,seilama_1_3_5_226,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,5,227,fish,forest_fallow,leaf_litter,8,7.429,11,11.869,926,seilama_1_3_5_227,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,5,228,fish,forest_fallow,leaf_litter,8,7.429,11,11.866,924,seilama_1_3_5_228,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,5,229,fish,forest_fallow,leaf_litter,8,7.431,11,11.867,921,seilama_1_3_5_229,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,5,230,fish,forest_fallow,leaf_litter,8,7.431,11,11.862,919,seilama_1_3_5_230,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,5,231,fish,forest_fallow,leaf_litter,8,7.429,11,11.86,916,seilama_1_3_5_231,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,5,232,fish,forest_fallow,thick_bush,8,7.426,11,11.852,915,seilama_1_3_5_232,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,6,233,fish,forest_fallow,"thick_bush, edge",8,7.436,11,11.867,935,seilama_1_3_5_233,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,6,234,fish,forest_fallow,"thick_bush, by_tree",8,7.438,11,11.865,934,seilama_1_3_5_234,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,6,235,fish,forest_fallow,thick_bush,8,7.437,11,11.861,932,seilama_1_3_5_235,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,6,236,fish,forest_fallow,low_bush,8,7.436,11,11.859,928,seilama_1_3_5_236,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,6,237,fish,forest_fallow,by_tree,8,7.434,11,11.855,926,seilama_1_3_5_237,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,6,238,fish,forest_fallow,low_bush,8,7.43,11,11.849,923,seilama_1_3_5_238,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,6,239,fish,forest_fallow,by_fallen_log,8,7.436,11,11.849,918,seilama_1_3_5_239,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,7,240,fish,forest_fallow,low_bush,8,7.438,11,11.867,921,seilama_1_3_5_240,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,7,241,fish,forest_fallow,by_tree,8,7.44,11,11.865,918,seilama_1_3_5_241,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,7,242,fish,forest_fallow,thick_bush,8,7.441,11,11.861,916,seilama_1_3_5_242,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,7,243,fish,forest_fallow,by_tree,8,7.44,11,11.857,915,seilama_1_3_5_243,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,7,244,fish,forest_fallow,low_bush,8,7.44,11,11.855,814,seilama_1_3_5_244,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-07T00:00:00Z,3,5,7,245,fish,forest_fallow,by_ant_hill,8,7.439,11,11.853,911,seilama_1_3_5_245,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-08T00:00:00Z,3,5,7,246,fish,forest_fallow,low_bush,8,7.441,11,11.849,914,seilama_1_3_5_246,NA,NA,NA,NA,NA,NA,NA
seilama,1,2020-12-08T00:00:00Z,4,1,1,1,fish,palm_plantation,"by_palm_tree, by_road, by_path",8,7.325,11,11.529,818,seilama_1_4_1_1,NA,NA,NA,NA,NA,NA,NA
